feature	r2_score	cell_count_coef	siRNA_dose_contribution
Cells_RadialDistribution_ZernikePhase_DAPI_2_0	6.58909510385941e-05	-0.00022938751107787184	-0.13362562520420662
Cells_RadialDistribution_ZernikePhase_DAPI_2_2	0.00039132800986130256	0.000746216704842927	0.11571507441373141
Cells_RadialDistribution_ZernikePhase_DAPI_3_1	0.000404709963457317	-0.0004205488115411884	-0.4228367010804874
Cells_RadialDistribution_ZernikePhase_DAPI_3_3	0.00048361920565709315	-0.0006888780284538634	-0.30574578076353753
Cells_RadialDistribution_ZernikePhase_DAPI_4_0	0.0006955104134781509	0.0006123144450085176	0.5215217970993069
Cells_RadialDistribution_ZernikePhase_DAPI_4_2	0.00011343030542709798	-0.0002546829653477494	-0.2063071232240673
Cells_RadialDistribution_ZernikePhase_DAPI_4_4	0.0001394618946126691	0.00046855016548406686	-0.10646926491157169
Cells_RadialDistribution_ZernikePhase_DAPI_5_1	0.00020744020009566544	0.00012116027089875697	0.368496935151846
Cells_RadialDistribution_ZernikePhase_DAPI_5_3	0.0004245076696717254	3.2842167659709102e-06	0.5564580261350363
Cells_RadialDistribution_ZernikePhase_DAPI_5_5	2.2745693324166538e-05	0.00019147883378015212	-0.005469857337207925
Cells_RadialDistribution_ZernikePhase_DAPI_6_0	0.0011693735676878703	-0.0004035274891634296	-0.8431951035743535
Cells_RadialDistribution_ZernikePhase_DAPI_6_2	0.0007473933224595442	0.0010750520187613767	0.05978429575327427
Cells_RadialDistribution_ZernikePhase_DAPI_6_4	0.0004461559304093088	-0.0007348964986690055	0.36363391896171626
Cells_RadialDistribution_ZernikePhase_DAPI_6_6	0.00024316673873203687	0.0002214764444326874	0.37220724201844424
Cells_RadialDistribution_ZernikePhase_DAPI_7_1	0.0006819301741541883	-0.00015487900831597968	-0.6824712142422116
Cells_RadialDistribution_ZernikePhase_DAPI_7_3	6.404276177596202e-05	-0.0002991379485871579	-0.051724251477964604
Cells_RadialDistribution_ZernikePhase_DAPI_7_5	4.2706297669115045e-05	-3.313094418368774e-05	-0.17187303090223932
Cells_RadialDistribution_ZernikePhase_DAPI_7_7	5.159639131224747e-05	0.00017694765938096264	0.13601440587593533
Cells_RadialDistribution_ZernikePhase_DAPI_8_0	4.9630100569020286e-05	-0.0002770503426400595	0.07107286021062964
Cells_RadialDistribution_ZernikePhase_DAPI_8_2	0.00019525315999224802	-0.0004595773340157437	-0.17286070364008632
Cells_RadialDistribution_ZernikePhase_DAPI_8_4	0.0003429430437574821	0.0007222223041344684	0.05711733795421296
Cells_RadialDistribution_ZernikePhase_DAPI_8_6	0.00011713856776662812	-0.00015228943595736779	0.28946741424251454
Cells_RadialDistribution_ZernikePhase_DAPI_8_8	0.0004527169144019627	-0.0007546476616499044	0.35076866148328506
Cells_RadialDistribution_ZernikePhase_DAPI_9_1	9.593661275986154e-05	0.00028575681053981893	-0.2117417492904102
Cells_RadialDistribution_ZernikePhase_DAPI_9_3	0.000953023556158672	-0.00019253961490201142	0.8436148841361844
Cells_RadialDistribution_ZernikePhase_DAPI_9_5	0.00023401137229484004	-0.00046672940918767114	-0.22386375314668946
Cells_RadialDistribution_ZernikePhase_DAPI_9_7	4.581933744773892e-05	-0.00026943792025828497	-0.0036807404947967947
Cells_RadialDistribution_ZernikePhase_DAPI_9_9	6.7812922842303e-05	-0.00031750867594384526	0.0980556620169874
Cells_RadialDistribution_ZernikePhase_GFP_0_0	1.0	0.0	0.0
Cells_RadialDistribution_ZernikePhase_GFP_1_1	2.8998040197514285e-05	3.6007705150129255e-06	-0.1458663226048841
Cells_RadialDistribution_ZernikePhase_GFP_2_0	2.4798828468619583e-05	-6.330247020277824e-05	-0.12136714384842333
Cells_RadialDistribution_ZernikePhase_GFP_2_2	0.00010339531814385072	0.0003673798137052195	-0.15966817680470224
Cells_RadialDistribution_ZernikePhase_GFP_3_1	0.00026069002896256244	-0.0006497012672250206	0.02891210150203226
Cells_RadialDistribution_ZernikePhase_GFP_3_3	0.00027890206196679035	-0.0006473810116582371	-0.06128565272708106
Cells_RadialDistribution_ZernikePhase_GFP_4_0	9.664001406961553e-05	0.0003420747435564839	-0.16918996456443605
Cells_RadialDistribution_ZernikePhase_GFP_4_2	0.00013590548662845148	0.0001346582843610174	-0.31542093307515895
Cells_RadialDistribution_ZernikePhase_GFP_4_4	0.0005517097804866866	0.0003170991764651391	0.5663388174197447
Cells_RadialDistribution_ZernikePhase_GFP_5_1	0.00014035809030787938	-0.00014293139454978884	-0.29116362095122256
Cells_RadialDistribution_ZernikePhase_GFP_5_3	0.00014407465738175418	0.0004846887911125466	-0.04952174228999758
Cells_RadialDistribution_ZernikePhase_GFP_5_5	0.00018293252231804669	0.00010022878290364463	0.34921975887944245
Cells_RadialDistribution_ZernikePhase_GFP_6_0	0.00035470117151870095	0.00013535644890337066	-0.5144447911664602
Cells_RadialDistribution_ZernikePhase_GFP_6_2	0.00032584071218411115	0.0005865318124412541	0.23063682808655414
Cells_RadialDistribution_ZernikePhase_GFP_6_4	0.0001375210457336129	-0.00042572981980268794	0.18157989917756084
Cells_RadialDistribution_ZernikePhase_GFP_6_6	0.0002604666589021143	0.0004765678346893279	-0.3454148371186943
Cells_RadialDistribution_ZernikePhase_GFP_7_1	0.0009645987655604316	0.000721913762330684	0.6137132592225428
Cells_RadialDistribution_ZernikePhase_GFP_7_3	0.0008422701289854118	-0.0009712550986271138	0.5365527777588164
Cells_RadialDistribution_ZernikePhase_GFP_7_5	0.0002538859773691948	-0.0004942542983237293	0.32539179255988177
Cells_RadialDistribution_ZernikePhase_GFP_7_7	7.038461746700087e-05	0.0003174599805339507	0.047220148924647765
Cells_RadialDistribution_ZernikePhase_GFP_8_0	0.0002722352102945136	-0.0003200469151258751	0.4232591609806729
Cells_RadialDistribution_ZernikePhase_GFP_8_2	2.8784707695406198e-05	-0.0002070889204136848	-0.0217619708143395
Cells_RadialDistribution_ZernikePhase_GFP_8_4	9.589388634156926e-06	-0.00012439869810390876	0.004014334805061868
Cells_RadialDistribution_ZernikePhase_GFP_8_6	5.941600300318761e-06	-9.674087044275092e-05	-0.002417521343872253
Cells_RadialDistribution_ZernikePhase_GFP_8_8	0.0004704710349805463	-0.0008328433311078512	0.26520859704071376
Cells_RadialDistribution_ZernikePhase_GFP_9_1	0.0006594195841056472	-0.0006768576794629058	-0.45765106203260736
Cells_RadialDistribution_ZernikePhase_GFP_9_3	0.0004086814418292617	-4.558370594519057e-05	-0.5408782969282866
Cells_RadialDistribution_ZernikePhase_GFP_9_5	0.0001125710708057559	0.0004043562362909067	-0.13543292060442888
Cells_RadialDistribution_ZernikePhase_GFP_9_7	0.00013167520092127738	-0.00014307049462531683	0.309337367329664
Cells_RadialDistribution_ZernikePhase_GFP_9_9	0.0001296307538707353	-0.0004597521609557318	0.04677659790987175
Cells_RadialDistribution_ZernikePhase_RFP_0_0	1.0	0.0	0.0
Cells_RadialDistribution_ZernikePhase_RFP_1_1	1.594363469115123e-05	0.00016070574646811115	-0.007411899629517434
Cells_RadialDistribution_ZernikePhase_RFP_2_0	0.00028543812033554605	0.000323606568581592	-0.43448200358808453
Cells_RadialDistribution_ZernikePhase_RFP_2_2	0.0002195381202840796	0.0004453797157252403	-0.3121609466318563
Cells_RadialDistribution_ZernikePhase_RFP_3_1	0.00010280398243467381	0.00029043934725979246	-0.22233381992464696
Cells_RadialDistribution_ZernikePhase_RFP_3_3	0.00010308981189555144	-0.00031809067396503383	-0.1411260971895081
Cells_RadialDistribution_ZernikePhase_RFP_4_0	0.0006286150993183304	-1.9793959380827628e-05	0.6794139681134483
Cells_RadialDistribution_ZernikePhase_RFP_4_2	1.3830545214199574e-05	0.00014960866951418752	-0.023746078227520114
Cells_RadialDistribution_ZernikePhase_RFP_4_4	0.0008995223350178883	0.0010367574504801672	0.31467372981461034
Cells_RadialDistribution_ZernikePhase_RFP_5_1	0.00030075414752683827	-0.000680308379568953	0.1795664043038753
Cells_RadialDistribution_ZernikePhase_RFP_5_3	0.0001366913463095587	0.0002887995599484784	-0.2789853376839635
Cells_RadialDistribution_ZernikePhase_RFP_5_5	2.762520620169795e-05	-3.45891043725148e-05	0.1436173292294635
Cells_RadialDistribution_ZernikePhase_RFP_6_0	0.0006538009468396444	0.0006542268761285142	-0.6003734693223471
Cells_RadialDistribution_ZernikePhase_RFP_6_2	7.711827850287456e-05	0.0003213053762269746	-0.1327218316904872
Cells_RadialDistribution_ZernikePhase_RFP_6_4	0.0002481316972929859	-0.0004907386758462374	0.3201867602672517
Cells_RadialDistribution_ZernikePhase_RFP_6_6	2.1119591181451014e-05	-0.00018425016744276796	0.033328596449973394
Cells_RadialDistribution_ZernikePhase_RFP_7_1	0.00018874061791629426	0.0005162216752416502	-0.18787403382678555
Cells_RadialDistribution_ZernikePhase_RFP_7_3	0.0004794772389571378	-0.000702562691330752	0.4299506956796649
Cells_RadialDistribution_ZernikePhase_RFP_7_5	0.0005311499447807622	0.0006025186930556435	0.41406845428802286
Cells_RadialDistribution_ZernikePhase_RFP_7_7	0.00036721496646074936	0.000684342167010902	0.17288723764389755
Cells_RadialDistribution_ZernikePhase_RFP_8_0	0.0005733605902499272	-0.0009668972739169315	0.09446212010036457
Cells_RadialDistribution_ZernikePhase_RFP_8_2	0.00017040848615512694	-0.00041133922930398914	0.26197748232869755
Cells_RadialDistribution_ZernikePhase_RFP_8_4	0.0002768000878793364	0.0001196723048631746	0.43038159683055316
Cells_RadialDistribution_ZernikePhase_RFP_8_6	0.0003776024398082223	-0.000734555887040286	-0.11078737396947039
Cells_RadialDistribution_ZernikePhase_RFP_8_8	0.0005646809564175959	-0.0009393046741024596	0.22571466310776844
Cells_RadialDistribution_ZernikePhase_RFP_9_1	0.0001281546771969566	-0.00045043461484483134	0.0974602367841161
Cells_RadialDistribution_ZernikePhase_RFP_9_3	0.00046546385378343214	3.261584681051087e-05	-0.5859052263895687
Cells_RadialDistribution_ZernikePhase_RFP_9_5	0.00014292462121889837	-0.0002512872008189151	-0.25058376979009755
Cells_RadialDistribution_ZernikePhase_RFP_9_7	2.0977214811312983e-05	-8.337476712447133e-05	-0.10209708474840865
Cells_RadialDistribution_ZernikePhase_RFP_9_9	0.00038071526995653304	-0.0006700175724382013	-0.2100561622816173
Cells_Texture_AngularSecondMoment_CY5_3_00_256	0.0005041083822143744	-0.000905685419328008	0.11884511700763162
Cells_Texture_AngularSecondMoment_CY5_3_01_256	0.00040269955547123093	-0.0008098436506552268	0.10019928693284758
Cells_Texture_AngularSecondMoment_CY5_3_02_256	0.0004720775929465404	-0.0008763000357018592	0.11696384585489719
Cells_Texture_AngularSecondMoment_CY5_3_03_256	0.00047377883564925227	-0.0008782185225513246	0.11211871888974141
Cells_Texture_AngularSecondMoment_DAPI_3_00_256	0.0022622463478496613	-0.0007591919604917417	-1.1043144126441675
Cells_Texture_AngularSecondMoment_DAPI_3_01_256	0.002157835630233418	-0.0005066792472575716	-1.1577144533618806
Cells_Texture_AngularSecondMoment_DAPI_3_02_256	0.0023364195204758076	-0.0006712705879617843	-1.1590590009309383
Cells_Texture_AngularSecondMoment_DAPI_3_03_256	0.0020937587441065553	-0.0007608927490192654	-1.0503171146788295
Cells_Texture_AngularSecondMoment_GFP_3_00_256	5.417547271679979e-05	0.00018126256811040216	0.13940533928272175
Cells_Texture_AngularSecondMoment_GFP_3_01_256	4.934103601661466e-05	0.00018874001418731708	0.12271895749092028
Cells_Texture_AngularSecondMoment_GFP_3_02_256	5.5968658935867666e-05	0.00018358540948473822	0.14209446794414257
Cells_Texture_AngularSecondMoment_GFP_3_03_256	4.4927081138013136e-05	0.00014647004062440735	0.13759047060769436
Cells_Texture_AngularSecondMoment_RFP_3_00_256	0.0015585008646710197	0.0009625812821656223	0.7535958996416251
Cells_Texture_AngularSecondMoment_RFP_3_01_256	0.001446617212910617	0.0009550616945027537	0.7088932380463898
Cells_Texture_AngularSecondMoment_RFP_3_02_256	0.0015167526490740268	0.0009353618258992408	0.752000346494936
Cells_Texture_AngularSecondMoment_RFP_3_03_256	0.0013983596665392284	0.0008877868852493907	0.7281618292754214
Cells_Texture_Contrast_CY5_3_00_256	0.024694224254771857	-0.005971393833411499	-0.8360941468591585
Cells_Texture_Contrast_CY5_3_01_256	0.027856300770821685	-0.006528843563750298	-0.4624381247196174
Cells_Texture_Contrast_CY5_3_02_256	0.0298727557774342	-0.006656190018067052	-0.7351708043464207
Cells_Texture_Contrast_CY5_3_03_256	0.02461516432967803	-0.0059985003632846345	-0.7608677865207765
Cells_Texture_Contrast_DAPI_3_00_256	0.001468836711171484	-0.0013608186290170118	0.6301102068863718
Cells_Texture_Contrast_DAPI_3_01_256	0.002624867624349325	-0.0019628146825206643	0.634922438536267
Cells_Texture_Contrast_DAPI_3_02_256	0.003038427766162255	-0.001818587807692486	1.0417979793845982
Cells_Texture_Contrast_DAPI_3_03_256	0.0015063816016979148	-0.0011898223079980883	0.8023462252908987
Cells_Texture_Contrast_GFP_3_00_256	0.0005527511911602723	-0.0008163235674848368	-0.2422703729568273
Cells_Texture_Contrast_GFP_3_01_256	0.0006888136119448385	-0.0009966474642756212	-0.14093018310291525
Cells_Texture_Contrast_GFP_3_02_256	0.0011774812246521105	-0.001233662010942926	-0.298159816660472
Cells_Texture_Contrast_GFP_3_03_256	0.0002946574463759122	-0.0005719440436688322	-0.20454464469175632
Cells_Texture_Contrast_RFP_3_00_256	0.0007346281622232498	0.0003251921576347853	0.6666778058299604
Cells_Texture_Contrast_RFP_3_01_256	0.001436479322618922	-0.0003514506851701403	1.0322108432853179
Cells_Texture_Contrast_RFP_3_02_256	0.0018938397740809743	-0.00037724868196114934	1.186561512986493
Cells_Texture_Contrast_RFP_3_03_256	0.0010763586664231939	0.0003804889636754603	0.8109835361406925
Cells_Texture_Correlation_CY5_3_00_256	0.01617709703488024	-0.005081754015869929	1.0090839602824864
Cells_Texture_Correlation_CY5_3_01_256	0.012377182371317463	-0.004474060892467916	0.7215624300548563
Cells_Texture_Correlation_CY5_3_02_256	0.015253047218258486	-0.0049665418001895775	0.8022791531753228
Cells_Texture_Correlation_CY5_3_03_256	0.01688324518608797	-0.005191243717711935	1.0319339913085268
Cells_Texture_Correlation_DAPI_3_00_256	0.0003142175443044959	0.00019139188500774735	-0.48084017164263143
Cells_Texture_Correlation_DAPI_3_01_256	0.0010097981929751976	0.0009623870663998296	-0.6647978844864503
Cells_Texture_Correlation_DAPI_3_02_256	0.0016109010591786044	0.0006986356060114645	-1.0489528903872736
Cells_Texture_Correlation_DAPI_3_03_256	0.0006621705123587285	-0.00018624980042395342	-0.6654082373001562
Cells_Texture_Correlation_GFP_3_00_256	0.0008651261525847165	0.0003742857107654388	0.7167175977169001
Cells_Texture_Correlation_GFP_3_01_256	0.0006572212861516435	0.0006207666765791729	0.49198610650728275
Cells_Texture_Correlation_GFP_3_02_256	0.0010065857655481292	0.000831428413318262	0.5686887998049178
Cells_Texture_Correlation_GFP_3_03_256	0.0006972816025743178	-1.9884988925330925e-05	0.7154757351084152
Cells_Texture_Correlation_RFP_3_00_256	0.0016621800148148846	-0.0016432710877639148	0.23208707098178688
Cells_Texture_Correlation_RFP_3_01_256	0.0007119938214854571	-0.000691910429862217	-0.4831814883850148
Cells_Texture_Correlation_RFP_3_02_256	0.0011723256742358634	-0.0008009529362055853	-0.6736518940922736
Cells_Texture_Correlation_RFP_3_03_256	0.0031640463584753364	-0.0022509814642723064	0.02306408655504827
Cells_Texture_DifferenceEntropy_CY5_3_00_256	0.021263048594840073	-0.00553871899154909	-0.7803705113616357
Cells_Texture_DifferenceEntropy_CY5_3_01_256	0.02616388832484917	-0.006332180221937953	-0.43513678932336863
Cells_Texture_DifferenceEntropy_CY5_3_02_256	0.023564007574808365	-0.005944504285059985	-0.577761937393509
Cells_Texture_DifferenceEntropy_CY5_3_03_256	0.02095891514399073	-0.005489922938284507	-0.7923324573430116
Cells_Texture_DifferenceEntropy_DAPI_3_00_256	0.00044147805139604923	0.0007807988737378475	0.14365371692011722
Cells_Texture_DifferenceEntropy_DAPI_3_01_256	0.00024343789927783188	0.0003708303487449609	0.3035757764631184
Cells_Texture_DifferenceEntropy_DAPI_3_02_256	0.00035419933854008434	0.0004894321139739886	0.33986011519172715
Cells_Texture_DifferenceEntropy_DAPI_3_03_256	0.00048626791252237567	0.0007934588401373601	0.19065906467821825
Cells_Texture_DifferenceEntropy_GFP_3_00_256	0.003744024775651278	-0.00202259700938557	-0.7463415117738388
Cells_Texture_DifferenceEntropy_GFP_3_01_256	0.004258706017059022	-0.002385558503144776	-0.5092857825211122
Cells_Texture_DifferenceEntropy_GFP_3_02_256	0.004802542532493681	-0.0024700159197992354	-0.6318154186021412
Cells_Texture_DifferenceEntropy_GFP_3_03_256	0.003072452698653527	-0.0017339321529597344	-0.7728533185714077
Cells_Texture_DifferenceEntropy_RFP_3_00_256	0.0007057058020795148	0.0007668276302902671	0.42488897756928345
Cells_Texture_DifferenceEntropy_RFP_3_01_256	0.00098136033932128	-0.00022160224828972574	0.85576940873237
Cells_Texture_DifferenceEntropy_RFP_3_02_256	0.001494940433070524	-7.456073991593248e-05	1.051177450335312
Cells_Texture_DifferenceEntropy_RFP_3_03_256	0.0011448608570729935	0.000909928276927265	0.5905892463097162
Cells_Texture_DifferenceVariance_CY5_3_00_256	0.0077342950070409255	0.003413024021327361	0.31335957060111574
Cells_Texture_DifferenceVariance_CY5_3_01_256	0.007515770457130366	0.003439362037439214	0.09081056595186417
Cells_Texture_DifferenceVariance_CY5_3_02_256	0.00868572046944649	0.0036404672422679463	0.27218949271520876
Cells_Texture_DifferenceVariance_CY5_3_03_256	0.005991091568793849	0.0029761755634013726	0.3395537161164509
Cells_Texture_DifferenceVariance_DAPI_3_00_256	0.001110800710273141	-0.00027575000032156114	-0.8538357062278875
Cells_Texture_DifferenceVariance_DAPI_3_01_256	0.001201636282230134	0.00010785030090480752	-0.9448410609131981
Cells_Texture_DifferenceVariance_DAPI_3_02_256	0.0012265369380652924	-7.11890894543014e-05	-0.9380761350300888
Cells_Texture_DifferenceVariance_DAPI_3_03_256	0.0009531049221944699	-0.00024854577285886016	-0.7925518098551206
Cells_Texture_DifferenceVariance_GFP_3_00_256	0.003752437679237053	0.0020985618309541545	0.6652823432750364
Cells_Texture_DifferenceVariance_GFP_3_01_256	0.004114955174985391	0.0023606452996144537	0.47622859856533145
Cells_Texture_DifferenceVariance_GFP_3_02_256	0.004163256809238125	0.0023259825071725404	0.5517688626440123
Cells_Texture_DifferenceVariance_GFP_3_03_256	0.0031066130901259426	0.0018024508548483288	0.720767682916661
Cells_Texture_DifferenceVariance_RFP_3_00_256	0.0002051948352802535	-0.00046081105096167405	0.28032732011189593
Cells_Texture_DifferenceVariance_RFP_3_01_256	9.674233063283744e-05	-0.00026404799763939194	0.225110816877442
Cells_Texture_DifferenceVariance_RFP_3_02_256	0.00010110209652391955	-0.0003436616043594502	0.17926508432070976
Cells_Texture_DifferenceVariance_RFP_3_03_256	0.00019678207826101524	-0.0005232713191854936	0.19779798428807868
Cells_Texture_Entropy_CY5_3_00_256	0.017146865884080764	-0.004937995665173663	-0.7688355679730922
Cells_Texture_Entropy_CY5_3_01_256	0.01768860257403171	-0.005101846010972039	-0.6095022396356412
Cells_Texture_Entropy_CY5_3_02_256	0.017900248283789777	-0.005097869099338055	-0.684366725011931
Cells_Texture_Entropy_CY5_3_03_256	0.015815548605208618	-0.0047287306368261695	-0.7634311505562947
Cells_Texture_Entropy_DAPI_3_00_256	0.0006677075604210048	0.0006656589552537001	0.4708005534195998
Cells_Texture_Entropy_DAPI_3_01_256	0.0006052676434086246	0.00046327303340421916	0.5415431258902249
Cells_Texture_Entropy_DAPI_3_02_256	0.0006656610907380678	0.0005606774327795772	0.5312666881686989
Cells_Texture_Entropy_DAPI_3_03_256	0.0006431913451616644	0.0006558803928945229	0.46039755935564924
Cells_Texture_Entropy_GFP_3_00_256	0.006793990182954679	-0.0027834652041503036	-0.9413887659706704
Cells_Texture_Entropy_GFP_3_01_256	0.007546875512181472	-0.0030931237613378115	-0.7963711597269778
Cells_Texture_Entropy_GFP_3_02_256	0.007466833456906796	-0.0030384344965435238	-0.8425407614589052
Cells_Texture_Entropy_GFP_3_03_256	0.006440402522268074	-0.002643396188098313	-0.9886856380188755
Cells_Texture_Entropy_RFP_3_00_256	0.00012014834151063969	-0.0003952130179567969	0.17312096475825822
Cells_Texture_Entropy_RFP_3_01_256	0.0005294020710776559	-0.000853666536001444	0.3312763515962923
Cells_Texture_Entropy_RFP_3_02_256	0.0005379361552618755	-0.0007748497506049591	0.42999517924472624
Cells_Texture_Entropy_RFP_3_03_256	0.00015180837461237218	-0.00041144778734121225	0.2285815643961241
Cells_Texture_InfoMeas1_CY5_3_00_256	0.019050228561566573	0.005550734391484836	-0.2221667923164683
Cells_Texture_InfoMeas1_CY5_3_01_256	0.016528439811419493	0.005100314529434382	0.1350989897990523
Cells_Texture_InfoMeas1_CY5_3_02_256	0.016462181640459872	0.005137919517107411	-0.07048261859644674
Cells_Texture_InfoMeas1_CY5_3_03_256	0.021439880876472306	0.005891905860796311	-0.26144250074947817
Cells_Texture_InfoMeas1_DAPI_3_00_256	0.013144519387512377	0.004475793481398454	0.34183272148126354
Cells_Texture_InfoMeas1_DAPI_3_01_256	0.007406161236078845	0.0029768913174379073	0.9004754401845767
Cells_Texture_InfoMeas1_DAPI_3_02_256	0.01041824444230588	0.0038351678059825966	0.6246485139043912
Cells_Texture_InfoMeas1_DAPI_3_03_256	0.011116602950558607	0.004119916462016036	0.30419126534776986
Cells_Texture_InfoMeas1_GFP_3_00_256	0.0047805466731233315	-0.0018093687959909958	-1.2410421986652649
Cells_Texture_InfoMeas1_GFP_3_01_256	0.004797635457147287	-0.0023345552037684803	-0.7960897819179311
Cells_Texture_InfoMeas1_GFP_3_02_256	0.005076618139621347	-0.0023058207259221463	-0.9196963300709563
Cells_Texture_InfoMeas1_GFP_3_03_256	0.003992335612665321	-0.0012778516838338264	-1.3494099698154944
Cells_Texture_InfoMeas1_RFP_3_00_256	0.0008413932454370832	0.001116535370496971	-0.3491891374897672
Cells_Texture_InfoMeas1_RFP_3_01_256	2.854904303950523e-05	0.00021575715433597378	-0.021389801469602527
Cells_Texture_InfoMeas1_RFP_3_02_256	0.00011682604398177698	0.00036439544119729056	0.12412231632909064
Cells_Texture_InfoMeas1_RFP_3_03_256	0.0009285640663737604	0.001199290682694167	-0.30486095836407134
Cells_Texture_InfoMeas2_CY5_3_00_256	0.03576171503434067	-0.007404905320414512	-0.5036491655895775
Cells_Texture_InfoMeas2_CY5_3_01_256	0.03275567686290659	-0.006985789341223281	-0.7342467387791702
Cells_Texture_InfoMeas2_CY5_3_02_256	0.034279650141410545	-0.007232179447851163	-0.5408791476058536
Cells_Texture_InfoMeas2_CY5_3_03_256	0.03725264052885369	-0.007599835144347621	-0.3920753031225999
Cells_Texture_InfoMeas2_DAPI_3_00_256	0.0010365340857970695	-0.0012046191584746697	0.44835064048662165
Cells_Texture_InfoMeas2_DAPI_3_01_256	0.0005628175902621102	-0.0009358570186559535	0.2310896911159843
Cells_Texture_InfoMeas2_DAPI_3_02_256	0.0008186790656026233	-0.0010963822981088956	0.35420403597586353
Cells_Texture_InfoMeas2_DAPI_3_03_256	0.0011568594628060813	-0.0013242660436384658	0.37694076150753675
Cells_Texture_InfoMeas2_GFP_3_00_256	0.00039022902039365093	0.00039898233042721216	0.42213800587288625
Cells_Texture_InfoMeas2_GFP_3_01_256	0.0005848564436684578	0.000786168811788315	0.3086253404212249
Cells_Texture_InfoMeas2_GFP_3_02_256	0.0006111220369882098	0.0007579225341404606	0.3585396935913135
Cells_Texture_InfoMeas2_GFP_3_03_256	0.0005858365117585862	0.0003490117364812079	0.5758667857393799
Cells_Texture_InfoMeas2_RFP_3_00_256	0.0008805043261425061	-0.0011685702316284795	0.29480501694358485
Cells_Texture_InfoMeas2_RFP_3_01_256	4.1143858716563564e-05	-0.00013603432827218853	-0.13382901737591774
Cells_Texture_InfoMeas2_RFP_3_02_256	0.0003603097131847921	-0.0004809499098450074	-0.3510478507150908
Cells_Texture_InfoMeas2_RFP_3_03_256	0.0011452749354591285	-0.0013649718010124432	0.1812064468737738
Cells_Texture_InverseDifferenceMoment_CY5_3_00_256	0.001149494284016117	0.0008192155894716525	0.6517078040812205
Cells_Texture_InverseDifferenceMoment_CY5_3_01_256	0.001142262608190947	0.0011390523984878295	0.3885338100580257
Cells_Texture_InverseDifferenceMoment_CY5_3_02_256	0.0013737688177326568	0.001125058305654708	0.5474264040765748
Cells_Texture_InverseDifferenceMoment_CY5_3_03_256	0.0009298295770018283	0.0005357483621279164	0.6880775365089499
Cells_Texture_InverseDifferenceMoment_DAPI_3_00_256	0.002337943276998322	-0.001636333387832098	-0.5482905440750231
Cells_Texture_InverseDifferenceMoment_DAPI_3_01_256	0.0015834080484619095	-0.0010405136544096036	-0.7147808742547642
Cells_Texture_InverseDifferenceMoment_DAPI_3_02_256	0.001987342063277886	-0.0013662415944010876	-0.6470314136468681
Cells_Texture_InverseDifferenceMoment_DAPI_3_03_256	0.0018638706656167736	-0.0014194128638500762	-0.5346179138557361
Cells_Texture_InverseDifferenceMoment_GFP_3_00_256	0.0048925094711437245	0.0021956446762054944	0.9682333952694325
Cells_Texture_InverseDifferenceMoment_GFP_3_01_256	0.005597979058941105	0.0026359276694763313	0.7229779071042489
Cells_Texture_InverseDifferenceMoment_GFP_3_02_256	0.005881349531393187	0.002635979457552583	0.8226088379769042
Cells_Texture_InverseDifferenceMoment_GFP_3_03_256	0.004491261912278666	0.0019401657921260175	1.067431191901114
Cells_Texture_InverseDifferenceMoment_RFP_3_00_256	0.00020458053451399838	-0.00017917092732948147	0.38547994972442995
Cells_Texture_InverseDifferenceMoment_RFP_3_01_256	0.00023548173608289868	0.0004768528496177223	0.2168629468136965
Cells_Texture_InverseDifferenceMoment_RFP_3_02_256	6.195142655052166e-05	0.00026894698228675703	0.08629623909533075
Cells_Texture_InverseDifferenceMoment_RFP_3_03_256	0.00017373430509448617	-0.00018406012600191357	0.35273387789378846
Cells_Texture_SumAverage_CY5_3_00_256	0.04533122514616428	-0.00849598013195349	-0.026890991275903418
Cells_Texture_SumAverage_CY5_3_01_256	0.04567044969740963	-0.008532707657333294	-0.00463345370732917
Cells_Texture_SumAverage_CY5_3_02_256	0.04584742957741639	-0.00854790046024059	-0.01061986700067209
Cells_Texture_SumAverage_CY5_3_03_256	0.045073386163108964	-0.008474242096301435	-0.015886058228464894
Cells_Texture_SumAverage_DAPI_3_00_256	0.0011526468739971873	-0.0013359627168164922	0.34028488473889695
Cells_Texture_SumAverage_DAPI_3_01_256	0.001213463664090697	-0.0013708736161243595	0.34881142633672013
Cells_Texture_SumAverage_DAPI_3_02_256	0.0012473550362056551	-0.0013871093720808725	0.36129566891432285
Cells_Texture_SumAverage_DAPI_3_03_256	0.0011146063101623582	-0.0013038505125486934	0.3604571905395032
Cells_Texture_SumAverage_GFP_3_00_256	0.002241454523594366	-0.001889321976733645	-0.005474454164266752
Cells_Texture_SumAverage_GFP_3_01_256	0.002319583782168233	-0.0019257181035463684	0.011783581507077465
Cells_Texture_SumAverage_GFP_3_02_256	0.0023173380843906077	-0.0019230521231779405	0.003564587298884082
Cells_Texture_SumAverage_GFP_3_03_256	0.002188320474778238	-0.0018686689933918024	0.003076441507600079
Cells_Texture_SumAverage_RFP_3_00_256	0.0034340857683735626	-0.001990240581794978	1.0568040283011557
Cells_Texture_SumAverage_RFP_3_01_256	0.0034684206063040346	-0.0020053143540218897	1.0572102228275106
Cells_Texture_SumAverage_RFP_3_02_256	0.0034726841081476056	-0.0020058302711947903	1.0585391798690125
